Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
3/2/2013,0,-29.15,5.2,4.8,-30648.672,3
4/2/2013,0,-29.2,4.1,4.2,-31527.36,2.9
5/2/2013,0,-29.11,5.2,4.9,-31560.192,2.8
6/2/2013,4.7,-28.89,6.4,6,-30704.832,2.8
7/2/2013,0,-28.88,4.2,4,-31996.512,2.8
8/2/2013,0,-28.85,4.3,3.9,-31177.44,2.7
9/2/2013,0,-28.85,0.9,0.6,-32497.632,2.6
10/2/2013,0,-28.79,-0.1,0.1,-32031.072,2.4
11/2/2013,11,-28.63,3.2,2.6,-32147.712,2.6
12/2/2013,2.2,-28.58,5.5,6.2,-32978.88,2.9
13/02/2013,0,-28.57,3.5,3.8,-30897.504,2.6
14/02/2013,0,-28.55,5.3,4.5,-30900.96,2.5
15/02/2013,0,-28.45,3.6,4.1,-31068.576,2.7
16/02/2013,0,-28.42,4.8,5.1,-32553.792,2.6
17/02/2013,0,-28.3,4.1,5.3,-30215.808,2.6
18/02/2013,0,-28.22,4,4.5,-30470.688,2.5
19/02/2013,0,-28.14,3.2,3.7,-28779.84,2.5
20/02/2013,0,-28.07,4.5,4.2,-30435.264,2.4
21/02/2013,0,-27.92,7.4,6.9,-28871.424,2.4
22/02/2013,12.5,-27.85,5.2,4.4,-29889.216,2.5
23/02/2013,0,-27.81,4.7,4,-30955.392,3
24/02/2013,0,-27.78,5.3,4.5,-29332.8,3.4
25/02/2013,0.5,-27.78,4.8,4.5,-28243.296,3.1
26/02/2013,0,-27.74,5.1,6,-30445.632,2.8
27/02/2013,0,-27.7,3.5,3.2,-30667.68,2.7
28/02/2013,0,-27.66,5.4,6,-32255.712,2.6
1/3/2013,0,-27.58,5.3,5.8,-30973.536,2.6
2/3/2013,0,-27.47,8.7,8.5,-32536.512,2.6
3/3/2013,0,-27.43,6.2,6.4,-30634.848,2.5
4/3/2013,0,-27.4,6.4,6.3,-31329.504,2.5
5/3/2013,0,-27.33,6.9,6.6,-30503.52,2.5
6/3/2013,6.8,-27.15,8.9,8.9,-29581.632,2.5
7/3/2013,0,-27.09,12.9,12.3,-30913.92,2.5
8/3/2013,0,-27.02,13.1,12.2,-30766.176,2.6
9/3/2013,0,-26.97,13.3,12.8,-32208.192,2.6
10/3/2013,5.9,-26.9,12.3,11.4,-31678.56,2.6
11/3/2013,18.9,-26.82,9.8,8.8,-30387.744,2.9
12/3/2013,0,-26.78,8.2,7.5,-31334.688,3.1
13/03/2013,2.4,-26.71,7.9,6.9,-30689.28,2.9
14/03/2013,3.5,-26.59,6.9,6.3,-31741.632,3
15/03/2013,0,-26.67,4.4,4,-31741.632,2.9
16/03/2013,0,-26.74,4.2,3.4,-33244.992,2.8
17/03/2013,5.7,-26.63,5.9,5.1,-31867.776,2.7
18/03/2013,0,-26.39,10.8,9.7,-30271.104,3.1
19/03/2013,0,-26.42,10.9,10.4,-32215.968,3.2
20/03/2013,12,-26.39,8.9,8.2,-32075.136,2.9
21/03/2013,0,-26.37,9.2,8.6,-32107.968,3.1
22/03/2013,0,-26.33,9.3,8.7,-33292.512,2.9
23/03/2013,0,-26.26,11.4,10.6,-33143.904,2.8
24/03/2013,0,-26.12,12.4,11.6,-31593.888,2.7
25/03/2013,0.8,-26,9.5,8.5,-29250.72,2.7
26/03/2013,0,-26,7.7,6.7,-31999.968,2.7
27/03/2013,0,-26.01,9.2,8.5,-35339.328,2.7
28/03/2013,0,-26.05,11,10.4,-34427.808,2.6
29/03/2013,0,-25.87,14.7,13.9,-30705.696,2.6
30/03/2013,0,-25.79,13.7,12.8,-33429.024,2.6
31/03/2013,13,-25.72,11.2,10.7,-30672.864,2.8
1/4/2013,9.3,-25.64,11.7,10.8,-30226.176,2.7
2/4/2013,3.7,-25.5,11,10.1,-29041.632,3
3/4/2013,0,-25.51,11.6,10.8,-32389.632,2.9
4/4/2013,0,-25.47,11.7,11.2,-32298.048,2.8
5/4/2013,0,-25.38,12.2,11.7,-32370.624,2.8
6/4/2013,0,-25.41,13.6,12.8,-33481.728,2.7
7/4/2013,0,-25.37,11.3,10.7,-34845.984,2.7
8/4/2013,0,-25.31,11,10.3,-31621.536,2.6
9/4/2013,0,-25.24,12.9,11.9,-32266.08,2.6
10/4/2013,0,-25.2,14.7,14,-32168.448,2.6
11/4/2013,0,-25.18,14,13.2,-33107.616,2.5
12/4/2013,0,-25.12,15.3,14.5,-33049.728,2.4
13/04/2013,0,-25.11,15.2,14,-32933.088,2.3
14/04/2013,0,-25.08,15.7,15.4,-33204.384,2.1
15/04/2013,0,-25.08,17.5,16.8,-39752.64,2.1
16/04/2013,0,-24.93,17.8,17.1,-30417.12,2.1
17/04/2013,0,-24.92,18.1,17.2,-33632.064,2.1
18/04/2013,0,-24.83,18.6,17.5,-31377.024,2.1
19/04/2013,0,-24.71,19.2,18.5,-31836.672,2.3
20/04/2013,0,-24.66,15.3,14.3,-30805.92,2.6
21/04/2013,0,-24.55,14.6,13.4,-29041.632,2.4
22/04/2013,2.4,-24.47,11.3,10.5,-29541.888,2.1
23/04/2013,0,-24.52,13.2,12.2,-32209.056,2.1
24/04/2013,0,-24.5,15.8,15.2,-29579.04,2.1
25/04/2013,0,-24.42,18.2,17.7,-30735.936,2.1
26/04/2013,0,-24.33,17.5,17.1,-30775.68,2.1
27/04/2013,21.5,-24.24,15.5,14.9,-31740.768,2.2
28/04/2013,0,-24.25,19.3,18.4,-32012.928,2.4
29/04/2013,0,-24.23,21.3,20.6,-30271.104,2.3
30/04/2013,0,-24.24,21.7,20.9,-30152.736,2.2
1/5/2013,1.5,-24.15,21,20.2,-30098.304,2.1
2/5/2013,7.5,-24.08,17.5,16.5,-27371.52,2.2
3/5/2013,0,-24.01,18.6,17.8,-29458.08,2.4
4/5/2013,0,-24.04,20.9,19.9,-32641.92,2.4
5/5/2013,0,-24.01,16.4,15.5,-27974.592,2.4
6/5/2013,9,-23.86,16.1,15.8,-26546.4,2.3
7/5/2013,0,-23.82,15.5,14.6,-27097.632,2.4
8/5/2013,0,-23.79,17.1,16.4,-28305.504,2.5
9/5/2013,0,-23.8,18.5,17.9,-29906.496,2.6
10/5/2013,0.2,-23.75,18,17.1,-29156.544,2.6
11/5/2013,0.4,-23.71,17.9,16.7,-29509.92,2.5
12/5/2013,1.2,-23.68,15.7,14.7,-28710.72,2.5
13/05/2013,0,-23.66,15.8,14.9,-28522.368,2.6
14/05/2013,0,-23.74,17.2,16.2,-37015.488,2.6
15/05/2013,0,-23.74,17.4,16.2,-34045.92,2.5
16/05/2013,0,-23.56,17.3,16.4,-29988.576,2.5
17/05/2013,5.4,-23.52,16.5,15.2,-28588.896,2.4
18/05/2013,0,-23.61,18.8,17.4,-31605.12,2.3
19/05/2013,0,-23.56,16,15.1,-30254.688,2.3
20/05/2013,0.4,-23.57,16.4,15,-30281.472,2.5
21/05/2013,0,-23.56,13.5,12.5,-31666.464,2.5
22/05/2013,0,-23.4,15.6,15,-31339.008,2.3
23/05/2013,0,-23.37,14.7,14,-31647.456,2.3
24/05/2013,0,-23.39,15.7,14.3,-30082.752,2.3
25/05/2013,28.2,-23.37,10.2,8.9,-29607.552,2.6
26/05/2013,0,-23.3,11.9,11,-26853.12,3
27/05/2013,0,-23.28,15.3,13.6,-28252.8,3
28/05/2013,0,-23.19,16.4,15,-28812.672,2.9
29/05/2013,1.7,-23.17,15.2,13.5,-28496.448,2.6
30/05/2013,0,-23.18,12.3,10.8,-29748.384,2.5
31/05/2013,22.9,-23.1,13.5,12.3,-27836.352,2.6
1/6/2013,3.7,-23.11,15.2,14.1,-29700,2.8
2/6/2013,56.5,-23.11,17.6,16.3,-29563.488,2.9
3/6/2013,0,-23.05,15.3,14.6,-26586.144,2.9
4/6/2013,0,-23.04,18,16.9,-29578.176,2.8
5/6/2013,0,-23.06,18.2,16.9,-29827.872,2.7
6/6/2013,0,-23.05,19.1,18,-30969.216,2.7
7/6/2013,0,-23,20.8,19.7,-32979.744,2.6
8/6/2013,0,-22.96,21.8,20.7,-34237.728,2.5
9/6/2013,0,-22.84,20.4,19.1,-29275.776,2.5
10/6/2013,0,-22.74,18.4,17.3,-29795.04,2.5
11/6/2013,0,-22.7,19.7,18.5,-32270.4,2.5
12/6/2013,0,-22.69,21.2,20.1,-32102.784,2.5
13/06/2013,0,-22.72,21.2,20.3,-36459.936,2.7
14/06/2013,0,-22.67,23,21.6,-35951.904,2.6
15/06/2013,0,-22.68,24.9,22.9,-37063.008,2.6
16/06/2013,0,-22.66,25.6,23.8,-35525.952,2.6
17/06/2013,0,-22.61,27.1,25.6,-35284.032,2.6
18/06/2013,0,-22.63,26.8,25.5,-37050.048,2.6
19/06/2013,0,-22.58,27.9,26.1,-36105.696,2.5
20/06/2013,0,-22.54,27.3,26.1,-36894.528,2.3
21/06/2013,0,-22.52,25.7,24.1,-36854.784,2.3
22/06/2013,0,-22.54,23.7,22.1,-36923.04,2.3
23/06/2013,0,-22.45,23.3,21.7,-33535.296,2.3
24/06/2013,0,-22.38,20.1,18.9,-33079.104,2.3
25/06/2013,0,-22.25,20.5,19.5,-29579.904,2.3
26/06/2013,0,-22.21,18.6,17.8,-30709.152,2.3
27/06/2013,1.9,-22.16,19.4,18.9,-31459.968,2.3
28/06/2013,0,-22.14,16.4,15.7,-31489.344,2.2
29/06/2013,0,-22.02,18.3,17.4,-31408.992,2
30/06/2013,0,-22,20.3,19,-30673.728,2
1/7/2013,0,-21.98,22.6,21.1,-32562.432,2
2/7/2013,0,-22.08,23.9,22,-35395.488,1.9
3/7/2013,0,-22.11,24.1,22.5,-35198.496,2
4/7/2013,0,-22.11,22,20.9,-33157.728,2
5/7/2013,0,-22.03,24.5,23.6,-31771.872,1.9
6/7/2013,0,-22.1,24.2,23.3,-36165.312,2
7/7/2013,0,-22.13,24.5,23.5,-35227.872,2
8/7/2013,0,-22.16,25.4,23.9,-32799.168,2
9/7/2013,0,-22.14,24.5,23.4,-32577.12,1.9
10/7/2013,0,-22.13,24.4,23.4,-33852.384,2
11/7/2013,3.6,-22.14,21.8,20.3,-28747.872,2
12/7/2013,0,-22.07,23.5,22.1,-30773.088,2
13/07/2013,0,-22.05,25.3,23.3,-31818.528,2
14/07/2013,0,-22.03,24.8,23.5,-29857.248,2
15/07/2013,0,-22.03,24.8,23.8,-29883.168,1.9
16/07/2013,0,-22.07,25.9,24.7,-31745.952,1.9
17/07/2013,0,-22.09,25.6,24.9,-30426.624,1.9
18/07/2013,0,-22.1,24.6,23.5,-30574.368,1.9
19/07/2013,0,-22.08,21.5,20.6,-28201.824,2
20/07/2013,0.6,-21.87,22.5,21.5,-25439.616,2.2
21/07/2013,0,-21.79,24.4,23.5,-24452.064,2.2
22/07/2013,0,-21.89,24.9,23.8,-30074.112,2.1
23/07/2013,0,-21.95,25,23.3,-29801.952,1.9
24/07/2013,0,-22.06,26.3,24.6,-32151.168,1.9
25/07/2013,0,-22.13,27.2,25.4,-31370.976,2.1
26/07/2013,0,-22.17,28.5,26.9,-33558.624,2.2
27/07/2013,0,-22.27,29.1,27.4,-25356.672,2.2
28/07/2013,0,-22.27,29.5,27.6,-31186.08,2.2
29/07/2013,0,-22.25,27.3,25.4,-31011.552,2.1
30/07/2013,0,-22.22,25.6,23.9,-30201.984,1.9
31/07/2013,0,-22.22,25.6,24.1,-30981.312,1.9
1/8/2013,0,-22.26,25.8,24.8,-32112.288,1.9
2/8/2013,0,-22.31,27.1,26.4,-32140.8,1.9
3/8/2013,0,-22.39,28.2,26.6,-34103.808,1.9
4/8/2013,0,-22.45,29.1,27.2,-32527.008,1.9
5/8/2013,0,-22.43,29.7,28,-33372,1.9
6/8/2013,0,-22.51,30.2,28.5,-34650.72,1.9
7/8/2013,0,-22.55,29.4,27.5,-35508.672,1.9
8/8/2013,0,-22.55,29.2,27.5,-32602.176,1.9
9/8/2013,0,-22.51,26.8,25.8,-31807.296,1.9
10/8/2013,0,-22.48,24.8,23.7,-30519.072,2.1
11/8/2013,0,-22.45,25.4,24.1,-28375.488,2.1
12/8/2013,0,-22.46,25.3,24.4,-30268.512,2.1
13/08/2013,0,-22.49,26.8,25,-31072.032,2.1
14/08/2013,0,-22.54,25.7,24.4,-31827.168,2.1
15/08/2013,0,-22.47,24.6,23.6,-25059.456,2.1
16/08/2013,0,-22.42,25.1,24.8,-27730.944,2.1
17/08/2013,0,-22.51,26.3,25.2,-31369.248,2.1
18/08/2013,0,-22.52,26.5,25.2,-28751.328,2.1
19/08/2013,0,-22.53,26.2,25.2,-31661.28,2.1
20/08/2013,5.9,-22.51,22.7,21.8,-28156.032,2.1
21/08/2013,0,-22.51,23.9,22.9,-28646.784,2.1
22/08/2013,0,-22.54,24.4,24.2,-30760.992,2.1
23/08/2013,0,-22.64,24.9,24.1,-34826.976,2
24/08/2013,0,-22.64,23.5,22.2,-31489.344,2
25/08/2013,0.9,-22.48,23,22.2,-26101.44,2
26/08/2013,0,-22.43,24,22.7,-27758.592,2
27/08/2013,4,-22.53,21.3,20.2,-31400.352,2
28/08/2013,0,-22.51,21.6,20.5,-29364.768,1.9
29/08/2013,0,-22.57,22.2,21.3,-32685.12,1.9
30/08/2013,0,-22.61,22.1,22.3,-33746.112,1.9
31/08/2013,0,-22.66,21.5,21.5,-34376.832,2
1/9/2013,0,-22.65,21.3,20.7,-32613.408,2
2/9/2013,0,-22.66,22,21.3,-31642.272,2
3/9/2013,0,-22.74,23.3,23.2,-34404.48,1.9
4/9/2013,0,-22.82,24.2,23.3,-36485.856,2
5/9/2013,0,-22.84,24.7,23.7,-34881.408,2
6/9/2013,0,-22.86,24.9,24,-37398.24,2
7/9/2013,0,-22.91,25.5,24.5,-36625.824,2
8/9/2013,0,-22.88,24.8,23.5,-30664.224,2
9/9/2013,0,-22.77,23.5,22.5,-30448.224,2.1
10/9/2013,0,-22.73,21.9,20.8,-31642.272,2.1
11/9/2013,0.1,-22.72,21.4,20.6,-31464.288,2.1
12/9/2013,0.2,-22.72,18.6,17.6,-31383.072,2.2
13/09/2013,0,-22.74,18,17.3,-32518.368,2.1
14/09/2013,0,-22.81,19,17.8,-34719.84,2.1
15/09/2013,0,-22.78,18.4,17.4,-31969.728,2.1
16/09/2013,0,-22.7,19.3,18.4,-31643.136,2.1
17/09/2013,8,-22.69,19.3,18.8,-32143.392,2.1
18/09/2013,0,-22.75,18.6,17.8,-33121.44,2.1
19/09/2013,0,-22.78,21.3,20.4,-33061.824,2.1
20/09/2013,0,-22.9,20.6,19.7,-35741.088,2.1
21/09/2013,0,-23.01,20.4,19.6,-36343.296,2.1
22/09/2013,0,-23.04,20,19.1,-34680.96,2.1
23/09/2013,0,-23.02,19.5,18.2,-34548.768,2.1
24/09/2013,0,-23.02,19.2,18.3,-34575.552,2
25/09/2013,0,-23.01,19.9,18.8,-33468.768,2
26/09/2013,0,-23.02,20.3,19.3,-33061.824,1.9
27/09/2013,0,-23,19.6,18.4,-33312.384,1.9
28/09/2013,0,-23.01,21,20,-34788.096,1.9
29/09/2013,39.6,-22.97,18.9,17.6,-30633.12,2
30/09/2013,0,-22.85,17.6,17,-29123.712,2.1
1/10/2013,0,-22.89,17.4,17.5,-29584.224,2
2/10/2013,0,-22.95,18.1,17.6,-30910.464,2
3/10/2013,0,-23.05,15.6,15.8,-31384.8,2.1
4/10/2013,0,-23.06,16.7,16.1,-29757.888,2.3
5/10/2013,0,-22.94,16.4,15.8,-29007.936,2.5
6/10/2013,9.3,-22.89,18.2,17.4,-28283.904,2.5
7/10/2013,0,-22.9,17.7,17.2,-27864.864,2.5
8/10/2013,0,-22.89,16.1,15.7,-28003.104,2.6
9/10/2013,0,-22.86,16.1,15.7,-27921.024,2.5
10/10/2013,1.1,-22.82,16.9,16.3,-28492.992,2.4
11/10/2013,4,-22.8,17,16.1,-28689.12,2.4
12/10/2013,10.7,-22.86,15.3,14.7,-29655.072,2.4
13/10/2013,0,-22.84,15.4,15.1,-26779.68,2.4
14/10/2013,0,-22.82,16,15.7,-27348.192,2.3
15/10/2013,0,-22.79,16.8,15.9,-27393.12,2.3
16/10/2013,0,-22.71,18.1,17.7,-28484.352,2.8
17/10/2013,0,-22.92,14.1,14.2,-36566.208,2.6
18/10/2013,0,-22.9,14.3,14.2,-29423.52,2.4
19/10/2013,0,-22.94,15.9,15.7,-31788.288,2.3
20/10/2013,0,-22.96,16.6,16.1,-31540.32,2.3
21/10/2013,0,-22.89,17.6,16.1,-29375.136,2.6
22/10/2013,0.1,-22.88,16.4,16.4,-29641.248,2.7
23/10/2013,0,-22.88,16.6,16.4,-30808.512,2.4
24/10/2013,0,-22.86,16,15.8,-29178.144,2.4
25/10/2013,0,-22.86,15.4,15.2,-30532.032,2.3
26/10/2013,0,-22.88,15.8,15.9,-31019.328,2.3
27/10/2013,0.1,-22.86,17.2,16.9,-30722.112,2.3
28/10/2013,0,-22.83,19.9,19.1,-29240.352,2.2
29/10/2013,0,-22.87,18.2,17.8,-32365.44,2.2
30/10/2013,0,-22.87,16.5,16.3,-30093.12,2.2
31/10/2013,0,-22.88,16.9,17.1,-29855.52,2.2
1/11/2013,0,-22.9,14.6,14.9,-30963.168,2.2
2/11/2013,0,-22.83,15.4,14.4,-29094.336,2.2
3/11/2013,0,-22.8,18.3,17.6,-29363.04,2.2
4/11/2013,0,-22.72,17.2,16.8,-28724.544,2.4
5/11/2013,0,-22.68,14.7,13.8,-29839.104,2.5
6/11/2013,0,-22.8,13.2,13,-30482.784,2.5
7/11/2013,0,-22.92,13.5,13.8,-30717.792,2.3
8/11/2013,0,-22.89,16.1,16,-29735.424,2.3
9/11/2013,0,-22.78,17.2,17,-27273.888,2.3
10/11/2013,31.2,-22.7,12.2,11.3,-27605.664,2.5
11/11/2013,59.4,-22.68,9.5,9.5,-28667.52,3.4
12/11/2013,0.4,-22.89,12.5,12.1,-31377.024,4
13/11/2013,0,-22.93,14.4,13.6,-32849.28,4.1
14/11/2013,0,-22.93,14.3,13.6,-32692.896,3.8
15/11/2013,0,-22.88,13.1,12.5,-30805.056,3.5
16/11/2013,0,-22.92,14,13.5,-32752.512,3.3
17/11/2013,0,-22.86,10.7,11.7,-30418.848,3
18/11/2013,0,-22.78,8.8,9.3,-29133.216,2.6
19/11/2013,0,-22.6,10.2,10.1,-27961.632,2.6
20/11/2013,19.8,-22.62,10.4,9.9,-30232.224,3
21/11/2013,0,-22.56,9.3,8.6,-27255.744,2.9
22/11/2013,3.8,-22.5,6.8,6.5,-27738.72,3.1
23/11/2013,0,-22.48,7.8,7.3,-29498.688,3
24/11/2013,0,-22.5,8.1,8.1,-27850.176,2.9
25/11/2013,0,-22.54,5.7,5.2,-27132.192,2.8
26/11/2013,0,-22.52,1.7,1.6,-28022.112,2.8
27/11/2013,2.1,-22.5,1.9,1.6,-28527.552,2.7
28/11/2013,0,-22.48,2.5,3.7,-29739.744,2.7
29/11/2013,0,-22.42,3,4,-29494.368,2.7
30/11/2013,0,-22.35,1.7,2.1,-31271.616,2.8
1/12/2013,0,-22.26,9.5,9,-29115.072,2.8
2/12/2013,0,-22.25,10.4,9.8,-28399.68,2.9
3/12/2013,0,-22.28,8.4,8.6,-29629.152,2.9
4/12/2013,0,-22.28,2.5,3.4,-32218.56,2.7
5/12/2013,0,-22.22,0.9,1.4,-30186.432,2.7
6/12/2013,0,-22.09,3.8,3.6,-29636.928,2.6
7/12/2013,0,-22.16,1.4,1.4,-32253.984,2.6
8/12/2013,0,-22.16,1.8,1.7,-30629.664,2.5
9/12/2013,0,-22.11,1.5,1.4,-28366.848,2.5
10/12/2013,0.1,-22.11,2,1.6,-27900.288,2.3
11/12/2013,0,-22.13,2.7,2.4,-31586.112,2.5
12/12/2013,0.1,-22.03,2.5,2.3,-29137.536,2.6
13/12/2013,0,-21.97,3.5,3.1,-30123.36,2.4
14/12/2013,0,-21.97,4.7,4.4,-31619.808,2.4
15/12/2013,0,-21.92,6.1,5.8,-28188,2.4
16/12/2013,0,-21.91,3.2,5,-28761.696,2.4
17/12/2013,0,-21.9,1.4,2,-29555.712,2.3
18/12/2013,0,-21.83,0,0.8,-28245.888,2.3
19/12/2013,0,-21.82,0.8,1.8,-29972.16,2.3
20/12/2013,0.8,-21.84,5.1,5.2,-31411.584,2.3
21/12/2013,0,-21.9,4.8,4.8,-31335.552,2.3
22/12/2013,0.1,-21.81,5,4.9,-28982.88,2.3
23/12/2013,0,-21.7,4.7,4.4,-26904.96,2.3
24/12/2013,0,-21.68,2.6,2.5,-28633.824,2.3
25/12/2013,0.8,-21.59,9.8,9.4,-25895.808,2.3
26/12/2013,0,-21.32,10.5,10.3,-23711.616,2.3
27/12/2013,0.1,-21.51,5.7,5.6,-28397.088,2.3
28/12/2013,0,-21.6,6.6,6.9,-28729.728,2.3
29/12/2013,0.9,-21.58,9.8,9.3,-27020.736,2.3
30/12/2013,0,-21.58,6.8,6.6,-26564.544,2.3
31/12/2013,0,-21.6,7.7,7.7,-31168.8,2.3
1/1/2014,0,-21.6,5,5.1,-28766.88,2.2
2/1/2014,0.2,-21.52,3.7,3.4,-25740.288,2.3
3/1/2014,1.6,-21.56,10.5,9.9,-29050.272,2.3
4/1/2014,2.5,-21.54,11.7,11.3,-30252.96,2.3
5/1/2014,5.2,-21.44,10.5,10.2,-26970.624,2.4
6/1/2014,0,-21.53,7.2,7.6,-28545.696,2.4
7/1/2014,0,-21.61,4.7,4.8,-29044.224,2.3
8/1/2014,0.1,-21.61,3.6,3.3,-28588.896,2.3
9/1/2014,0,-21.57,2.9,2.8,-28934.496,2.3
10/1/2014,0,-21.51,7.6,7.1,-28378.944,2.3
11/1/2014,0.1,-21.53,5.5,5.4,-28754.784,2.3
12/1/2014,0.1,-21.52,4.1,3.7,-28542.24,2.3
13/01/2014,0,-21.51,3.2,2.9,-29201.472,2.3
14/01/2014,4,-21.4,6.6,6.2,-27947.808,2.3
15/01/2014,0.2,-21.44,4.4,4.9,-29120.256,2.4
16/01/2014,0,-21.52,4.4,4,-29360.448,2.3
17/01/2014,0,-21.48,11.8,11.5,-29039.904,2.3
18/01/2014,0,-21.5,12.7,12.2,-31665.6,2.3
19/01/2014,13.7,-21.43,11.1,9.3,-29166.048,2.3
20/01/2014,5.3,-21.4,8.3,7.8,-26643.168,2.5
21/01/2014,2.5,-21.37,7.5,6.4,-27684.288,2.4
22/01/2014,9.9,-21.48,8.5,8,-30178.656,2.5
23/01/2014,3.2,-21.5,8.8,8.2,-29684.448,2.5
24/01/2014,11.8,-21.4,7.4,6.8,-29547.072,2.8
25/01/2014,0,-21.46,5.9,5.6,-30364.416,2.9
26/01/2014,0,-21.45,2.5,2.6,-28974.24,2.7
27/01/2014,2.4,-21.37,2.5,2.2,-28391.04,2.6
28/01/2014,0.1,-21.37,4.8,4.4,-29865.024,2.6
29/01/2014,2,-21.45,4.1,3.9,-28815.264,2.5
30/01/2014,13.6,-21.46,9.5,8.8,-30556.224,2.9
31/01/2014,28.6,-21.56,10.3,10.1,-33419.52,3.2
1/2/2014,1.4,-21.53,10.7,10.9,-30964.032,3.3
2/2/2014,9.4,-21.51,9.1,8.9,-31027.104,3.1
3/2/2014,0.4,-21.5,9.9,9.9,-30247.776,3
4/2/2014,0.6,-21.51,9.6,9.1,-29414.88,2.8
5/2/2014,1.4,-21.49,7.3,6.8,-32295.456,2.8
6/2/2014,7.4,-21.47,8,7.5,-32668.704,2.9
7/2/2014,0.7,-21.53,7.9,7.8,-34757.856,2.8
8/2/2014,6,-21.49,10.6,10.1,-35355.744,2.9
9/2/2014,11.3,-21.43,9.8,9.4,-34098.624,3.1
10/2/2014,5.2,-21.43,9,8.3,-34500.384,3.1
11/2/2014,25.6,-21.35,9.4,8.8,-27798.336,3.5
12/2/2014,0.1,-21.34,8.3,7.6,-34362.144,3.6
13/02/2014,0.1,-21.34,6.7,6.3,-32985.792,3.4
14/02/2014,0,-21.23,11.5,10.7,-32534.784,3.1
15/02/2014,0,-21.23,10.4,10.2,-34361.28,2.9
16/02/2014,0,-21.2,14.6,12.9,-34993.728,2.9
17/02/2014,0,-21.13,14.5,13,-31813.344,2.8
18/02/2014,0,-20.99,11.3,11.1,-29879.712,2.8
19/02/2014,0,-20.84,13.8,13.2,-28474.848,2.8
20/02/2014,3.2,-20.67,11.6,11,-27122.688,2.8
21/02/2014,0,-20.6,10.8,10.4,-28086.048,2.7
22/02/2014,3.5,-20.51,10,9.5,-27592.704,2.7
23/02/2014,0,-20.46,7.1,6.8,-27066.528,2.6
24/02/2014,0,-20.36,8.7,8,-26085.024,2.6
25/02/2014,0,-20.29,7.1,6.7,-27244.512,2.5
26/02/2014,3.5,-20.28,7.7,6.8,-28016.064,2.5
27/02/2014,8.5,-20.25,9,8.6,-28051.488,2.7
28/02/2014,2.4,-20.13,7.9,7.1,-28144.8,2.7
1/3/2014,4.3,-20.01,7,6.6,-31080.672,2.6
2/3/2014,0,-19.96,7,7.1,-28632.96,2.6
3/3/2014,0,-19.95,7.1,7,-28918.08,2.5
4/3/2014,12.2,-19.87,8.6,7.9,-29368.224,2.6
5/3/2014,0.4,-20.06,8.1,8,-32586.624,2.7
6/3/2014,0,-20.06,9.4,9.4,-28170.72,2.6
7/3/2014,0,-19.94,10.9,10,-28153.44,2.6
8/3/2014,0,-19.93,10.2,9.4,-28750.464,2.6
9/3/2014,0,-19.86,11.3,10.5,-27177.984,2.5
10/3/2014,0,-19.88,10.9,10.5,-34200.576,2.5
11/3/2014,0,-19.83,10.3,9.6,-27959.904,2.5
12/3/2014,0,-19.82,10.6,9.6,-29577.312,2.5
13/03/2014,0,-19.8,10.4,9.8,-30759.264,2.4
14/03/2014,0,-19.81,10.3,10,-32784.48,2.4
15/03/2014,0,-19.76,11.1,10.5,-33130.08,2.4
16/03/2014,0,-19.68,12,11.3,-30877.632,2.4
17/03/2014,0,-19.65,13.3,12.5,-29077.92,2.4
18/03/2014,0,-19.58,13.8,12.8,-25901.856,2.4
19/03/2014,0,-19.46,12.3,11.7,-26331.264,2.3
20/03/2014,0,-19.56,13.5,13.3,-29059.776,2.3
21/03/2014,0,-19.57,14.5,13.7,-30243.456,2.3
22/03/2014,0.1,-19.53,14.1,13.5,-30730.752,2.3
23/03/2014,5.9,-19.38,12.7,11.8,-26968.032,2.5
24/03/2014,0.7,-19.32,8.4,7.3,-25164,2.4
25/03/2014,0,-19.41,7.6,6.6,-28658.016,2.3
26/03/2014,0,-19.39,9.7,8.9,-28989.792,2.3
27/03/2014,11.9,-19.43,8.9,8.4,-27631.584,2.8
28/03/2014,1.9,-19.47,7.7,7.3,-27872.64,3.1
29/03/2014,0,-19.56,11.4,11.4,-31142.016,2.8
30/03/2014,0,-19.44,13,12.4,-29458.08,2.6
31/03/2014,0,-19.47,13.6,12.8,-28890.432,2.6
1/4/2014,0,,12.8,11.7,-28770.336,2.5
2/4/2014,0,,13.2,11.9,-31332.096,2.5
3/4/2014,0,,13.6,12.6,-31230.144,2.5
4/4/2014,15.6,,11.7,11.3,-27787.968,2.5
5/4/2014,9.4,,13.3,12.6,-28598.4,2.5
6/4/2014,0,,14.8,13.8,-28559.52,2.5
7/4/2014,0,,15.9,15.2,-28408.32,2.4
8/4/2014,0,,16.1,15.2,-28919.808,2.4
9/4/2014,0.4,,15.2,14.1,-28469.664,2.4
10/4/2014,0,-19.41,13.5,13,-29349.216,2.3
11/4/2014,1.5,-19.41,15.2,14.3,-29129.76,2.2
12/4/2014,29.1,-19.4,15.1,14.2,-30036.96,2.2
13/04/2014,10,-19.4,14.9,14.6,-28293.408,2.3
14/04/2014,0,-19.34,14.3,13.7,-26423.712,2.2
15/04/2014,7.7,-19.33,12.4,12.1,-27347.328,2.2
